Date,City,Route,Mode,DayType,Ridership
2018-10-13,Chicago,Total,Rail,A,466427
2018-10-14,Chicago,Total,Rail,U,332403
2018-10-15,Chicago,Total,Rail,W,778324
2018-10-16,Chicago,Total,Rail,W,802082
2018-10-17,Chicago,Total,Rail,W,807188
2018-10-18,Chicago,Total,Rail,W,814542
2018-10-19,Chicago,Total,Rail,W,774539
2018-10-20,Chicago,Total,Rail,A,439297
2018-10-21,Chicago,Total,Rail,U,332004
2018-10-22,Chicago,Total,Rail,W,769144
2018-10-23,Chicago,Total,Rail,W,793605
2018-10-24,Chicago,Total,Rail,W,795929
2018-10-25,Chicago,Total,Rail,W,802796
2018-10-26,Chicago,Total,Rail,W,777822
2018-10-27,Chicago,Total,Rail,A,435508
2018-10-28,Chicago,Total,Rail,U,315184
2018-10-29,Chicago,Total,Rail,W,766123
2018-10-30,Chicago,Total,Rail,W,785017
2018-10-31,Chicago,Total,Rail,W,776366
2018-11-01,Chicago,Total,Rail,W,798312
2018-11-02,Chicago,Total,Rail,W,754310
2018-11-03,Chicago,Total,Rail,A,428523
2018-11-04,Chicago,Total,Rail,U,291311
2018-11-05,Chicago,Total,Rail,W,770186
2018-11-06,Chicago,Total,Rail,W,764653
2018-11-07,Chicago,Total,Rail,W,783160
2018-11-08,Chicago,Total,Rail,W,797333
2018-11-09,Chicago,Total,Rail,W,751427
2018-11-10,Chicago,Total,Rail,A,385710
2018-11-11,Chicago,Total,Rail,U,304712
2018-11-12,Chicago,Total,Rail,W,652215
2018-11-13,Chicago,Total,Rail,W,769160
2018-11-14,Chicago,Total,Rail,W,766177
2018-11-15,Chicago,Total,Rail,W,764868
2018-11-16,Chicago,Total,Rail,W,783218
2018-11-17,Chicago,Total,Rail,A,453688
2018-11-18,Chicago,Total,Rail,U,316014
2018-11-19,Chicago,Total,Rail,W,740162
2018-11-20,Chicago,Total,Rail,W,741467
2018-11-21,Chicago,Total,Rail,W,605419
2018-11-22,Chicago,Total,Rail,U,196549
2018-11-23,Chicago,Total,Rail,W,393241
2018-11-24,Chicago,Total,Rail,A,347967
2018-11-25,Chicago,Total,Rail,U,246992
2018-11-26,Chicago,Total,Rail,W,647084
2018-11-27,Chicago,Total,Rail,W,742355
2018-11-28,Chicago,Total,Rail,W,749760
2018-11-29,Chicago,Total,Rail,W,764611
2018-11-30,Chicago,Total,Rail,W,760471
2018-12-01,Chicago,Total,Rail,A,359088
2018-12-02,Chicago,Total,Rail,U,285153
2018-12-03,Chicago,Total,Rail,W,731079
2018-12-04,Chicago,Total,Rail,W,745696
2018-12-05,Chicago,Total,Rail,W,736966
2018-12-06,Chicago,Total,Rail,W,757102
2018-12-07,Chicago,Total,Rail,W,731440
2018-12-08,Chicago,Total,Rail,A,399714
2018-12-09,Chicago,Total,Rail,U,291673
2018-12-10,Chicago,Total,Rail,W,706501
2018-12-11,Chicago,Total,Rail,W,731059
2018-12-12,Chicago,Total,Rail,W,727070
2018-12-13,Chicago,Total,Rail,W,738003
2018-12-14,Chicago,Total,Rail,W,724198
2018-12-15,Chicago,Total,Rail,A,425132
2018-12-16,Chicago,Total,Rail,U,309297
2018-12-17,Chicago,Total,Rail,W,668008
2018-12-18,Chicago,Total,Rail,W,701867
2018-12-19,Chicago,Total,Rail,W,700814
2018-12-20,Chicago,Total,Rail,W,682043
2018-12-21,Chicago,Total,Rail,W,633479
2018-12-22,Chicago,Total,Rail,A,339426
2018-12-23,Chicago,Total,Rail,U,260130
2018-12-24,Chicago,Total,Rail,W,279324
2018-12-25,Chicago,Total,Rail,U,127994
2018-12-26,Chicago,Total,Rail,W,411993
2018-12-27,Chicago,Total,Rail,W,453029
2018-12-28,Chicago,Total,Rail,W,493961
2018-12-29,Chicago,Total,Rail,A,307105
2018-12-30,Chicago,Total,Rail,U,265310
2018-12-31,Chicago,Total,Rail,W,386058
2019-01-01,Chicago,Total,Rail,U,245852
2019-01-02,Chicago,Total,Rail,W,573542
2019-01-03,Chicago,Total,Rail,W,627781
2019-01-04,Chicago,Total,Rail,W,628514
2019-01-05,Chicago,Total,Rail,A,348257
2019-01-06,Chicago,Total,Rail,U,260556
2019-01-07,Chicago,Total,Rail,W,662470
2019-01-08,Chicago,Total,Rail,W,701693
2019-01-09,Chicago,Total,Rail,W,685444
2019-01-10,Chicago,Total,Rail,W,690162
2019-01-11,Chicago,Total,Rail,W,679115
2019-01-12,Chicago,Total,Rail,A,325219
2019-01-13,Chicago,Total,Rail,U,250222
2019-01-14,Chicago,Total,Rail,W,705571
2019-01-15,Chicago,Total,Rail,W,720095
2019-01-16,Chicago,Total,Rail,W,728048
2019-01-17,Chicago,Total,Rail,W,734929
2019-01-18,Chicago,Total,Rail,W,700006
2019-01-19,Chicago,Total,Rail,A,312424
2019-01-20,Chicago,Total,Rail,U,236744
2019-01-21,Chicago,Total,Rail,W,401503
2019-01-22,Chicago,Total,Rail,W,712125
2019-01-23,Chicago,Total,Rail,W,718899
2019-01-24,Chicago,Total,Rail,W,711300
2019-01-25,Chicago,Total,Rail,W,590674
2019-01-26,Chicago,Total,Rail,A,296063
2019-01-27,Chicago,Total,Rail,U,221081
2019-01-28,Chicago,Total,Rail,W,678810
2019-01-29,Chicago,Total,Rail,W,579917
2019-01-30,Chicago,Total,Rail,W,97917
2019-01-31,Chicago,Total,Rail,W,243912
2019-02-01,Chicago,Total,Rail,W,648091
2019-02-02,Chicago,Total,Rail,A,345650
2019-02-03,Chicago,Total,Rail,U,250724
2019-02-04,Chicago,Total,Rail,W,718764
2019-02-05,Chicago,Total,Rail,W,734181
2019-02-06,Chicago,Total,Rail,W,727769
2019-02-07,Chicago,Total,Rail,W,732351
2019-02-08,Chicago,Total,Rail,W,655823
2019-02-09,Chicago,Total,Rail,A,338847
2019-02-10,Chicago,Total,Rail,U,251192
2019-02-11,Chicago,Total,Rail,W,704667
2019-02-12,Chicago,Total,Rail,W,698387
2019-02-13,Chicago,Total,Rail,W,728764
2019-02-14,Chicago,Total,Rail,W,746611
2019-02-15,Chicago,Total,Rail,W,687932
2019-02-16,Chicago,Total,Rail,A,362613
2019-02-17,Chicago,Total,Rail,U,256817
2019-02-18,Chicago,Total,Rail,W,519409
2019-02-19,Chicago,Total,Rail,W,725195
2019-02-20,Chicago,Total,Rail,W,717172
2019-02-21,Chicago,Total,Rail,W,727504
2019-02-22,Chicago,Total,Rail,W,702988
2019-02-23,Chicago,Total,Rail,A,328179
2019-02-24,Chicago,Total,Rail,U,240478
2019-02-25,Chicago,Total,Rail,W,680844
2019-02-26,Chicago,Total,Rail,W,699462
2019-02-27,Chicago,Total,Rail,W,711827
2019-02-28,Chicago,Total,Rail,W,714700
2019-03-01,Chicago,Total,Rail,W,682969
2019-03-02,Chicago,Total,Rail,A,349392
2019-03-03,Chicago,Total,Rail,U,252150
2019-03-04,Chicago,Total,Rail,W,635353
2019-03-05,Chicago,Total,Rail,W,692945
2019-03-06,Chicago,Total,Rail,W,708876
2019-03-07,Chicago,Total,Rail,W,711428
2019-03-08,Chicago,Total,Rail,W,684186
2019-03-09,Chicago,Total,Rail,A,326686
2019-03-10,Chicago,Total,Rail,U,250702
2019-03-11,Chicago,Total,Rail,W,697758
2019-03-12,Chicago,Total,Rail,W,729476
2019-03-13,Chicago,Total,Rail,W,727150
2019-03-14,Chicago,Total,Rail,W,726502
2019-03-15,Chicago,Total,Rail,W,716230
2019-03-16,Chicago,Total,Rail,A,570703
2019-03-17,Chicago,Total,Rail,U,301294
2019-03-18,Chicago,Total,Rail,W,711535
2019-03-19,Chicago,Total,Rail,W,727732
2019-03-20,Chicago,Total,Rail,W,712714
2019-03-21,Chicago,Total,Rail,W,719946
2019-03-22,Chicago,Total,Rail,W,695716
2019-03-23,Chicago,Total,Rail,A,386972
2019-03-24,Chicago,Total,Rail,U,279989
2019-03-25,Chicago,Total,Rail,W,666862
2019-03-26,Chicago,Total,Rail,W,688849
2019-03-27,Chicago,Total,Rail,W,693509
2019-03-28,Chicago,Total,Rail,W,692421
2019-03-29,Chicago,Total,Rail,W,667916
2019-03-30,Chicago,Total,Rail,A,346980
2019-03-31,Chicago,Total,Rail,U,264228
2019-04-01,Chicago,Total,Rail,W,707874
2019-04-02,Chicago,Total,Rail,W,727263
2019-04-03,Chicago,Total,Rail,W,744443
2019-04-04,Chicago,Total,Rail,W,735719
2019-04-05,Chicago,Total,Rail,W,710414
2019-04-06,Chicago,Total,Rail,A,414140
2019-04-07,Chicago,Total,Rail,U,276992
2019-04-08,Chicago,Total,Rail,W,754465
2019-04-09,Chicago,Total,Rail,W,747311
2019-04-10,Chicago,Total,Rail,W,731858
2019-04-11,Chicago,Total,Rail,W,746596
2019-04-12,Chicago,Total,Rail,W,731825
2019-04-13,Chicago,Total,Rail,A,417501
2019-04-14,Chicago,Total,Rail,U,215007
2019-04-15,Chicago,Total,Rail,W,679904
2019-04-16,Chicago,Total,Rail,W,709023
2019-04-17,Chicago,Total,Rail,W,699083
2019-04-18,Chicago,Total,Rail,W,675919
2019-04-19,Chicago,Total,Rail,W,619953
2019-04-20,Chicago,Total,Rail,A,372841
2019-04-21,Chicago,Total,Rail,U,276935
2019-04-22,Chicago,Total,Rail,W,692515
2019-04-23,Chicago,Total,Rail,W,747351
2019-04-24,Chicago,Total,Rail,W,759394
2019-04-25,Chicago,Total,Rail,W,770006
2019-04-26,Chicago,Total,Rail,W,731398
2019-04-27,Chicago,Total,Rail,A,319488
2019-04-28,Chicago,Total,Rail,U,289270
2019-04-29,Chicago,Total,Rail,W,673476
2019-04-30,Chicago,Total,Rail,W,707685
2019-05-01,Chicago,Total,Rail,W,729104
2019-05-02,Chicago,Total,Rail,W,728705
2019-05-03,Chicago,Total,Rail,W,750517
2019-05-04,Chicago,Total,Rail,A,437434
2019-05-05,Chicago,Total,Rail,U,338727
2019-05-06,Chicago,Total,Rail,W,724230
2019-05-07,Chicago,Total,Rail,W,738981
2019-05-08,Chicago,Total,Rail,W,755171
2019-05-09,Chicago,Total,Rail,W,751965
2019-05-10,Chicago,Total,Rail,W,749306
2019-05-11,Chicago,Total,Rail,A,407442
2019-05-12,Chicago,Total,Rail,U,298999
2019-05-13,Chicago,Total,Rail,W,704326
2019-05-14,Chicago,Total,Rail,W,722423
2019-05-15,Chicago,Total,Rail,W,724761
2019-05-16,Chicago,Total,Rail,W,714282
2019-05-17,Chicago,Total,Rail,W,691390
2019-05-18,Chicago,Total,Rail,A,388373
2019-05-19,Chicago,Total,Rail,U,295929
2019-05-20,Chicago,Total,Rail,W,721397
2019-05-21,Chicago,Total,Rail,W,723782
2019-05-22,Chicago,Total,Rail,W,756639
2019-05-23,Chicago,Total,Rail,W,766717
2019-05-24,Chicago,Total,Rail,W,681443
2019-05-25,Chicago,Total,Rail,A,426932
2019-05-26,Chicago,Total,Rail,U,335435
2019-05-27,Chicago,Total,Rail,U,256757
2019-05-28,Chicago,Total,Rail,W,694292
2019-05-29,Chicago,Total,Rail,W,717681
2019-05-30,Chicago,Total,Rail,W,735508
2019-05-31,Chicago,Total,Rail,W,738322
2019-06-01,Chicago,Total,Rail,A,379044
2019-06-02,Chicago,Total,Rail,U,319334
2019-06-03,Chicago,Total,Rail,W,731571
2019-06-04,Chicago,Total,Rail,W,749759
2019-06-05,Chicago,Total,Rail,W,764911
2019-06-06,Chicago,Total,Rail,W,773638
2019-06-07,Chicago,Total,Rail,W,760907
2019-06-08,Chicago,Total,Rail,A,469189
2019-06-09,Chicago,Total,Rail,U,329388
2019-06-10,Chicago,Total,Rail,W,717811
2019-06-11,Chicago,Total,Rail,W,748133
2019-06-12,Chicago,Total,Rail,W,722333
2019-06-13,Chicago,Total,Rail,W,758006
2019-06-14,Chicago,Total,Rail,W,769162
2019-06-15,Chicago,Total,Rail,A,419997
2019-06-16,Chicago,Total,Rail,U,319752
2019-06-17,Chicago,Total,Rail,W,684609
2019-06-18,Chicago,Total,Rail,W,747919
2019-06-19,Chicago,Total,Rail,W,735207
2019-06-20,Chicago,Total,Rail,W,755009
2019-06-21,Chicago,Total,Rail,W,748258
2019-06-22,Chicago,Total,Rail,A,468890
2019-06-23,Chicago,Total,Rail,U,314345
2019-06-24,Chicago,Total,Rail,W,694599
2019-06-25,Chicago,Total,Rail,W,756023
2019-06-26,Chicago,Total,Rail,W,758880
2019-06-27,Chicago,Total,Rail,W,757999
2019-06-28,Chicago,Total,Rail,W,717591
2019-06-29,Chicago,Total,Rail,A,438017
2019-06-30,Chicago,Total,Rail,U,473462
2019-07-01,Chicago,Total,Rail,W,691817
2019-07-02,Chicago,Total,Rail,W,698347
2019-07-03,Chicago,Total,Rail,W,694945
2019-07-04,Chicago,Total,Rail,U,354474
2019-07-05,Chicago,Total,Rail,W,492198
2019-07-06,Chicago,Total,Rail,A,390851
2019-07-07,Chicago,Total,Rail,U,328344
2019-07-08,Chicago,Total,Rail,W,696647
2019-07-09,Chicago,Total,Rail,W,733255
2019-07-10,Chicago,Total,Rail,W,735504
2019-07-11,Chicago,Total,Rail,W,767177
2019-07-12,Chicago,Total,Rail,W,777202
2019-07-13,Chicago,Total,Rail,A,471671
2019-07-14,Chicago,Total,Rail,U,362994
2019-07-15,Chicago,Total,Rail,W,723684
2019-07-16,Chicago,Total,Rail,W,746731
2019-07-17,Chicago,Total,Rail,W,751160
2019-07-18,Chicago,Total,Rail,W,699545
2019-07-19,Chicago,Total,Rail,W,721558
2019-07-20,Chicago,Total,Rail,A,419897
2019-07-21,Chicago,Total,Rail,U,342739
2019-07-22,Chicago,Total,Rail,W,716299
2019-07-23,Chicago,Total,Rail,W,731712
2019-07-24,Chicago,Total,Rail,W,737880
2019-07-25,Chicago,Total,Rail,W,746890
2019-07-26,Chicago,Total,Rail,W,713766
2019-07-27,Chicago,Total,Rail,A,417935
2019-07-28,Chicago,Total,Rail,U,314226
2019-07-29,Chicago,Total,Rail,W,663313
2019-07-30,Chicago,Total,Rail,W,721545
2019-07-31,Chicago,Total,Rail,W,739592
2019-08-01,Chicago,Total,Rail,W,795333
2019-08-02,Chicago,Total,Rail,W,804952
2019-08-03,Chicago,Total,Rail,A,512548
2019-08-04,Chicago,Total,Rail,U,416740
2019-08-05,Chicago,Total,Rail,W,724021
2019-08-06,Chicago,Total,Rail,W,738151
2019-08-07,Chicago,Total,Rail,W,746207
2019-08-08,Chicago,Total,Rail,W,735310
2019-08-09,Chicago,Total,Rail,W,716084
2019-08-10,Chicago,Total,Rail,A,428555
2019-08-11,Chicago,Total,Rail,U,321310
2019-08-12,Chicago,Total,Rail,W,659442
2019-08-13,Chicago,Total,Rail,W,697693
2019-08-14,Chicago,Total,Rail,W,698339
2019-08-15,Chicago,Total,Rail,W,703513
2019-08-16,Chicago,Total,Rail,W,675393
2019-08-17,Chicago,Total,Rail,A,396155
2019-08-18,Chicago,Total,Rail,U,289890
2019-08-19,Chicago,Total,Rail,W,669727
2019-08-20,Chicago,Total,Rail,W,689224
2019-08-21,Chicago,Total,Rail,W,724089
2019-08-22,Chicago,Total,Rail,W,741995
2019-08-23,Chicago,Total,Rail,W,723775
2019-08-24,Chicago,Total,Rail,A,424284
2019-08-25,Chicago,Total,Rail,U,327749
2019-08-26,Chicago,Total,Rail,W,678343
2019-08-27,Chicago,Total,Rail,W,740341
2019-08-28,Chicago,Total,Rail,W,736506
2019-08-29,Chicago,Total,Rail,W,747141
2019-08-30,Chicago,Total,Rail,W,717490
2019-08-31,Chicago,Total,Rail,A,428658
2019-09-01,Chicago,Total,Rail,U,357032
2019-09-02,Chicago,Total,Rail,U,328376
2019-09-03,Chicago,Total,Rail,W,738399
2019-09-04,Chicago,Total,Rail,W,762868
2019-09-05,Chicago,Total,Rail,W,800432
2019-09-06,Chicago,Total,Rail,W,744323
2019-09-07,Chicago,Total,Rail,A,420502
2019-09-08,Chicago,Total,Rail,U,310823
2019-09-09,Chicago,Total,Rail,W,737160
2019-09-10,Chicago,Total,Rail,W,769458
2019-09-11,Chicago,Total,Rail,W,777407
2019-09-12,Chicago,Total,Rail,W,795224
2019-09-13,Chicago,Total,Rail,W,800812
2019-09-14,Chicago,Total,Rail,A,487396
2019-09-15,Chicago,Total,Rail,U,352467
2019-09-16,Chicago,Total,Rail,W,777685
2019-09-17,Chicago,Total,Rail,W,797063
2019-09-18,Chicago,Total,Rail,W,807081
2019-09-19,Chicago,Total,Rail,W,816086
2019-09-20,Chicago,Total,Rail,W,803291
2019-09-21,Chicago,Total,Rail,A,440464
2019-09-22,Chicago,Total,Rail,U,299658
2019-09-23,Chicago,Total,Rail,W,766712
2019-09-24,Chicago,Total,Rail,W,780378
2019-09-25,Chicago,Total,Rail,W,781453
2019-09-26,Chicago,Total,Rail,W,791418
2019-09-27,Chicago,Total,Rail,W,699996
2019-09-28,Chicago,Total,Rail,A,401745
2019-09-29,Chicago,Total,Rail,U,294350
2019-09-30,Chicago,Total,Rail,W,738159
2019-10-01,Chicago,Total,Rail,W,772082
2019-10-02,Chicago,Total,Rail,W,765652
2019-10-03,Chicago,Total,Rail,W,781701
2019-10-04,Chicago,Total,Rail,W,740946
2019-10-05,Chicago,Total,Rail,A,388710
2019-10-06,Chicago,Total,Rail,U,306647
2019-10-07,Chicago,Total,Rail,W,748413
2019-10-08,Chicago,Total,Rail,W,773805
2019-10-09,Chicago,Total,Rail,W,766121
2019-10-10,Chicago,Total,Rail,W,803767
2019-10-11,Chicago,Total,Rail,W,762011
2019-10-12,Chicago,Total,Rail,A,470284
2019-10-13,Chicago,Total,Rail,U,522816
2019-10-14,Chicago,Total,Rail,W,698402
2019-10-15,Chicago,Total,Rail,W,788101
2019-10-16,Chicago,Total,Rail,W,782133
2019-10-17,Chicago,Total,Rail,W,790202
2019-10-18,Chicago,Total,Rail,W,778466
2019-10-19,Chicago,Total,Rail,A,467794
2019-10-20,Chicago,Total,Rail,U,340156
2019-10-21,Chicago,Total,Rail,W,727743
2019-10-22,Chicago,Total,Rail,W,750644
2019-10-23,Chicago,Total,Rail,W,791468
2019-10-24,Chicago,Total,Rail,W,766559
2019-10-25,Chicago,Total,Rail,W,729221
2019-10-26,Chicago,Total,Rail,A,356371
2019-10-27,Chicago,Total,Rail,U,314740
2019-10-28,Chicago,Total,Rail,W,729809
2019-10-29,Chicago,Total,Rail,W,752054
2019-10-30,Chicago,Total,Rail,W,721966
2019-10-31,Chicago,Total,Rail,W,693962
2019-11-01,Chicago,Total,Rail,W,719267
2019-11-02,Chicago,Total,Rail,A,381954
2019-11-03,Chicago,Total,Rail,U,310621
2019-11-04,Chicago,Total,Rail,W,749735
2019-11-05,Chicago,Total,Rail,W,769233
2019-11-06,Chicago,Total,Rail,W,762015
2019-11-07,Chicago,Total,Rail,W,768460
2019-11-08,Chicago,Total,Rail,W,702518
2019-11-09,Chicago,Total,Rail,A,386355
2019-11-10,Chicago,Total,Rail,U,292170
2019-11-11,Chicago,Total,Rail,W,604475
2019-11-12,Chicago,Total,Rail,W,724448
2019-11-13,Chicago,Total,Rail,W,729140
2019-11-14,Chicago,Total,Rail,W,745044
2019-11-15,Chicago,Total,Rail,W,732607
2019-11-16,Chicago,Total,Rail,A,398924
2019-11-17,Chicago,Total,Rail,U,280372
2019-11-18,Chicago,Total,Rail,W,731335
2019-11-19,Chicago,Total,Rail,W,755257
2019-11-20,Chicago,Total,Rail,W,756096
2019-11-21,Chicago,Total,Rail,W,752762
2019-11-22,Chicago,Total,Rail,W,782838
2019-11-23,Chicago,Total,Rail,A,443394
2019-11-24,Chicago,Total,Rail,U,301849
2019-11-25,Chicago,Total,Rail,W,721624
2019-11-26,Chicago,Total,Rail,W,707015
2019-11-27,Chicago,Total,Rail,W,576379
2019-11-28,Chicago,Total,Rail,U,186732
2019-11-29,Chicago,Total,Rail,W,373012
2019-11-30,Chicago,Total,Rail,A,302733
2019-12-01,Chicago,Total,Rail,U,257317
2019-12-02,Chicago,Total,Rail,W,702424
2019-12-03,Chicago,Total,Rail,W,732651
2019-12-04,Chicago,Total,Rail,W,739104
2019-12-05,Chicago,Total,Rail,W,761399
2019-12-06,Chicago,Total,Rail,W,729231
2019-12-07,Chicago,Total,Rail,A,404394
2019-12-08,Chicago,Total,Rail,U,286023
2019-12-09,Chicago,Total,Rail,W,690443
2019-12-10,Chicago,Total,Rail,W,697269
2019-12-11,Chicago,Total,Rail,W,692730
2019-12-12,Chicago,Total,Rail,W,716707
2019-12-13,Chicago,Total,Rail,W,704438
2019-12-14,Chicago,Total,Rail,A,367508
2019-12-15,Chicago,Total,Rail,U,255659
2019-12-16,Chicago,Total,Rail,W,648766
2019-12-17,Chicago,Total,Rail,W,678194
2019-12-18,Chicago,Total,Rail,W,658439
2019-12-19,Chicago,Total,Rail,W,664554
2019-12-20,Chicago,Total,Rail,W,640236
2019-12-21,Chicago,Total,Rail,A,356991
2019-12-22,Chicago,Total,Rail,U,283094
2019-12-23,Chicago,Total,Rail,W,501524
2019-12-24,Chicago,Total,Rail,W,310604
2019-12-25,Chicago,Total,Rail,U,133009
2019-12-26,Chicago,Total,Rail,W,402948
2019-12-27,Chicago,Total,Rail,W,445835
2019-12-28,Chicago,Total,Rail,A,298646
2019-12-29,Chicago,Total,Rail,U,251105
2019-12-30,Chicago,Total,Rail,W,480721
2019-12-31,Chicago,Total,Rail,W,431677
2020-01-01,Chicago,Total,Rail,U,255759
2020-01-02,Chicago,Total,Rail,W,565139
2020-01-03,Chicago,Total,Rail,W,578202
2020-01-04,Chicago,Total,Rail,A,306656
2020-01-05,Chicago,Total,Rail,U,234155
2020-01-06,Chicago,Total,Rail,W,659521
2020-01-07,Chicago,Total,Rail,W,677497
2020-01-08,Chicago,Total,Rail,W,665227
2020-01-09,Chicago,Total,Rail,W,679244
2020-01-10,Chicago,Total,Rail,W,654344
2020-01-11,Chicago,Total,Rail,A,281493
2020-01-12,Chicago,Total,Rail,U,237736
2020-01-13,Chicago,Total,Rail,W,699927
2020-01-14,Chicago,Total,Rail,W,720277
2020-01-15,Chicago,Total,Rail,W,720057
2020-01-16,Chicago,Total,Rail,W,715978
2020-01-17,Chicago,Total,Rail,W,687789
2020-01-18,Chicago,Total,Rail,A,319878
2020-01-19,Chicago,Total,Rail,U,219005
2020-01-20,Chicago,Total,Rail,W,410324
2020-01-21,Chicago,Total,Rail,W,712386
2020-01-22,Chicago,Total,Rail,W,715399
2020-01-23,Chicago,Total,Rail,W,717469
2020-01-24,Chicago,Total,Rail,W,677320
2020-01-25,Chicago,Total,Rail,A,320905
2020-01-26,Chicago,Total,Rail,U,241153
2020-01-27,Chicago,Total,Rail,W,697371
2020-01-28,Chicago,Total,Rail,W,715500
2020-01-29,Chicago,Total,Rail,W,711177
2020-01-30,Chicago,Total,Rail,W,718793
2020-01-31,Chicago,Total,Rail,W,665472
2020-02-01,Chicago,Total,Rail,A,325925
2020-02-02,Chicago,Total,Rail,U,253149
2020-02-03,Chicago,Total,Rail,W,689308
2020-02-04,Chicago,Total,Rail,W,710072
2020-02-05,Chicago,Total,Rail,W,707772
2020-02-06,Chicago,Total,Rail,W,701795
2020-02-07,Chicago,Total,Rail,W,676805
2020-02-08,Chicago,Total,Rail,A,325289
2020-02-09,Chicago,Total,Rail,U,223411
2020-02-10,Chicago,Total,Rail,W,694168
2020-02-11,Chicago,Total,Rail,W,717350
2020-02-12,Chicago,Total,Rail,W,697300
2020-02-13,Chicago,Total,Rail,W,689019
2020-02-14,Chicago,Total,Rail,W,628729
2020-02-15,Chicago,Total,Rail,A,326795
2020-02-16,Chicago,Total,Rail,U,267790
2020-02-17,Chicago,Total,Rail,W,502927
2020-02-18,Chicago,Total,Rail,W,711305
2020-02-19,Chicago,Total,Rail,W,707598
2020-02-20,Chicago,Total,Rail,W,700575
2020-02-21,Chicago,Total,Rail,W,675973
2020-02-22,Chicago,Total,Rail,A,344117
2020-02-23,Chicago,Total,Rail,U,260505
2020-02-24,Chicago,Total,Rail,W,682036
2020-02-25,Chicago,Total,Rail,W,693749
2020-02-26,Chicago,Total,Rail,W,682501
2020-02-27,Chicago,Total,Rail,W,698886
2020-02-28,Chicago,Total,Rail,W,665937
2020-02-29,Chicago,Total,Rail,A,337983
2020-03-01,Chicago,Total,Rail,U,267438
2020-03-02,Chicago,Total,Rail,W,666046
2020-03-03,Chicago,Total,Rail,W,701777
2020-03-04,Chicago,Total,Rail,W,699192
2020-03-05,Chicago,Total,Rail,W,698732
2020-03-06,Chicago,Total,Rail,W,655010
2020-03-07,Chicago,Total,Rail,A,366530
2020-03-08,Chicago,Total,Rail,U,269577
2020-03-09,Chicago,Total,Rail,W,647602
2020-03-10,Chicago,Total,Rail,W,678996
2020-03-11,Chicago,Total,Rail,W,660739
2020-03-12,Chicago,Total,Rail,W,601682
2020-03-13,Chicago,Total,Rail,W,496474
2020-03-14,Chicago,Total,Rail,A,235841
2020-03-15,Chicago,Total,Rail,U,166575
2020-03-16,Chicago,Total,Rail,W,284844
2020-03-17,Chicago,Total,Rail,W,217294
2020-03-18,Chicago,Total,Rail,W,179316
2020-03-19,Chicago,Total,Rail,W,163013
2020-03-20,Chicago,Total,Rail,W,152797
2020-03-21,Chicago,Total,Rail,A,86695
2020-03-22,Chicago,Total,Rail,U,60490
2020-03-23,Chicago,Total,Rail,W,103992
2020-03-24,Chicago,Total,Rail,W,105312
2020-03-25,Chicago,Total,Rail,W,106913
2020-03-26,Chicago,Total,Rail,W,100860
2020-03-27,Chicago,Total,Rail,W,102714
2020-03-28,Chicago,Total,Rail,A,68572
2020-03-29,Chicago,Total,Rail,U,57736
2020-03-30,Chicago,Total,Rail,W,96996
2020-03-31,Chicago,Total,Rail,W,94709
2020-04-01,Chicago,Total,Rail,W,100042
2020-04-02,Chicago,Total,Rail,W,95183
2020-04-03,Chicago,Total,Rail,W,101015
2020-04-04,Chicago,Total,Rail,A,65727
2020-04-05,Chicago,Total,Rail,U,53173
2020-04-06,Chicago,Total,Rail,W,89714
2020-04-07,Chicago,Total,Rail,W,90824
2020-04-08,Chicago,Total,Rail,W,88894
2020-04-09,Chicago,Total,Rail,W,86725
2020-04-10,Chicago,Total,Rail,W,85608
2020-04-11,Chicago,Total,Rail,A,59808
2020-04-12,Chicago,Total,Rail,U,46243
2020-04-13,Chicago,Total,Rail,W,79074
2020-04-14,Chicago,Total,Rail,W,79616
2020-04-15,Chicago,Total,Rail,W,78844
2020-04-16,Chicago,Total,Rail,W,79764
2020-04-17,Chicago,Total,Rail,W,77935
2020-04-18,Chicago,Total,Rail,A,58347
2020-04-19,Chicago,Total,Rail,U,47512
2020-04-20,Chicago,Total,Rail,W,79017
2020-04-21,Chicago,Total,Rail,W,77886
2020-04-22,Chicago,Total,Rail,W,77822
2020-04-23,Chicago,Total,Rail,W,77918
2020-04-24,Chicago,Total,Rail,W,78966
2020-04-25,Chicago,Total,Rail,A,51764
2020-04-26,Chicago,Total,Rail,U,47350
2020-04-27,Chicago,Total,Rail,W,77830
2020-04-28,Chicago,Total,Rail,W,79284
2020-04-29,Chicago,Total,Rail,W,74942
2020-04-30,Chicago,Total,Rail,W,79783
2020-05-01,Chicago,Total,Rail,W,89139
2020-05-02,Chicago,Total,Rail,A,59142
2020-05-03,Chicago,Total,Rail,U,49160
2020-05-04,Chicago,Total,Rail,W,79706
2020-05-05,Chicago,Total,Rail,W,77485
2020-05-06,Chicago,Total,Rail,W,82526
2020-05-07,Chicago,Total,Rail,W,83941
